"sku";"categories";"enabled";"family";"parent";"groups";"ACTIVE_INGREDIENT";"ATC_CODE";"BRAND_NAME";"BRAND_OWNER_GLN";"BRAND_OWNER_LOCATION";"BRAND_OWNER_NAME";"COUNTRY_OF_ORIGIN";"COUNTRY_REGULATORY_CODE";"DEPTH_MEASURE";"DEPTH_MEASURE-unit";"DOSAGE_FORM";"FREQUENCY";"GPC_CODE";"GROSS_WEIGHT_MEASURE";"GROSS_WEIGHT_MEASURE-unit";"GTIN";"GTIN_UNIT_LEVEL";"HEIGHT_MEASURE";"HEIGHT_MEASURE-unit";"ITEM_DESCRIPTION";"L3";"LABELING";"MANUFACTURER_GLN";"MANUFACTURER_LOCATION";"MANUFACTURER_NAME";"MANUFACTURER_PART_NUM";"MANU_SHORT";"MAX_TEMPERATURE_MEASURE";"MAX_TEMPERATURE_MEASURE-unit";"MIN_TEMPERATURE_MEASURE";"MIN_TEMPERATURE_MEASURE-unit";"NET_CONTENT";"NET_CONTENT_UOM";"PACK-groups";"PACK-products";"PACK-product_models";"ParentID";"price_reference-EUR";"price_reference-USD";"PRODUCT_DESCRIPTION";"ROUTE_OF_ADMINISTRATION";"SHELF_LIFE_DAYS";"SOURCEITEMID";"SOURCE_OF_DATA";"STORAGE_INSTRUCTIONS";"STRENGTH";"SUBSTITUTION-groups";"SUBSTITUTION-products";"SUBSTITUTION-product_models";"TRADE_ITEM_UNIT_DESCRIPTOR";"UNSPSC_CODE";"UPSELL-groups";"UPSELL-products";"UPSELL-product_models";"VOLUME_MEASURE";"VOLUME_MEASURE-unit";"WIDTH_MEASURE";"WIDTH_MEASURE-unit";"X_SELL-groups";"X_SELL-products";"X_SELL-product_models"
"100891";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Thai_Nippon_Rubber_Industry_Ltd_";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Protector Plus Banana, 53 mm, with Wallet, Case of 3000 Pieces [Thai Nippon]";"Male_Condoms";"_UNKNOWN";"";"Factory 2 - Pinthong Industrial Estate, 789/139 Moo 1 Nonghkam, Sriracha, Chonbury, Thailand 20110";"Thai_Nippon_Rubber_Industry_Ltd_";"";"Thai Nippon Rubber Industry Ltd.";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"103270XXA0DA0AH";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"101168";"GHSC_PSM,Innolatex_Sdn__Bhd_,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"MY";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Trust, 53 mm, Case of 3000 Pieces [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"Lot 594, Persiaran Raja Lumu, Pandamaran Industrial Estate, Port Klang, Selangor, Darul Ehsan, Malaysia 42000";"Innolatex_Sdn__Bhd_";"";"Innolatex Sdn. Bhd.";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1460";"100954XXA0DA19N";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100474";"GHSC_PSM,Innolatex_Sdn__Bhd_,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"MY";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Fagaru Yellow, 53 mm, Case of 3000 Pieces [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"Lot 594, Persiaran Raja Lumu, Pandamaran Industrial Estate, Port Klang, Selangor, Darul Ehsan, Malaysia 42000";"Innolatex_Sdn__Bhd_";"";"Innolatex Sdn. Bhd.";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1460";"100956XXA0DA01Q";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100753";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Thai_Nippon_Rubber_Industry_Ltd_";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Pante II Black Foil, 53 mm, Case of 3000 Pieces [Thai Nippon]";"Male_Condoms";"_UNKNOWN";"";"Factory 2 - Pinthong Industrial Estate, 789/139 Moo 1 Nonghkam, Sriracha, Chonbury, Thailand 20110";"Thai_Nippon_Rubber_Industry_Ltd_";"";"Thai Nippon Rubber Industry Ltd.";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"100975XXA0DA03F";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"101030";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Thai_Nippon_Rubber_Industry_Ltd_";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Prudence Black/Yellow, 53 mm, Case of 3000 Pieces [Thai Nippon]";"Male_Condoms";"_UNKNOWN";"";"Factory 1 - Laemchabang Industrial Estate, 49-49/1 Moo 5 Industrial Estate Free Zone 1, Sriracha, Chonbury, Thailand 20230";"Thai_Nippon_Rubber_Industry_Ltd_";"";"Thai Nippon Rubber Industry Ltd.";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1460";"100979XXA0DA0AG";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"101170";"GHSC_PSM,Innolatex_Sdn__Bhd_,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"MY";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Trust, 53 mm, Case of 3000 Pieces [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"Lot 594, Persiaran Raja Lumu, Pandamaran Industrial Estate, Port Klang, Selangor, Darul Ehsan, Malaysia 42000";"Innolatex_Sdn__Bhd_";"";"Innolatex Sdn. Bhd.";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"100954XXA0DA01Q";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100478";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Qingdao_Double_Butterfly_Group_Ltd";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"CN";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Fagaru Yellow, 53 mm, Case of 3000 Pieces [Qingdao]";"Male_Condoms";"_UNKNOWN";"";"No. 103 Taidong 1st Road, Qingdao, China";"Qingdao_Double_Butterfly_Group_Ltd";"";"Qingdao Double Butterfly Group Ltd";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1460";"100956XXA0DA02O";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100896";"GHSC_PSM,Innolatex_Sdn__Bhd_,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"MY";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Protector Plus Banane, 53 mm, Case of 3000 Pieces [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"Lot 594, Persiaran Raja Lumu, Pandamaran Industrial Estate, Port Klang, Selangor, Darul Ehsan, Malaysia 42000";"Innolatex_Sdn__Bhd_";"";"Innolatex Sdn. Bhd.";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1460";"100961XXA0DA19N";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"101172";"GHSC_PSM,Karex_Industries_SDN_BHD,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"MY";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Trust, 53 mm, Case of 3000 Pieces [Karex]";"Male_Condoms";"_UNKNOWN";"";"PTD 7906 + 7907, Taman Pontian Jaya, Bt 34 Jalan Johor, 82000 Pontian, Johor, Malaysia";"Karex_Industries_SDN_BHD";"";"Karex Industries SDN BHD";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"100954XXA0DA03Y";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100480";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Suretex_Limited";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Fagaru Yellow, 53 mm, Case of 3000 Pieces [Suretex]";"Male_Condoms";"_UNKNOWN";"";"31/1 Moo 4, Tambon Khao Hua Kwai, Amphur Phunphin, Surathani, Thailand 84130";"Suretex_Limited";"";"Suretex Limited";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1460";"100956XXA0DA01X";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100898";"GHSC_PSM,Karex_Industries_SDN_BHD,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"MY";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Protector Plus Banane, 53 mm, Case of 3000 Pieces [Karex]";"Male_Condoms";"_UNKNOWN";"";"PTD 7906 + 7907, Taman Pontian Jaya, Bt 34 Jalan Johor, 82000 Pontian, Johor, Malaysia";"Karex_Industries_SDN_BHD";"";"Karex Industries SDN BHD";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1460";"100961XXA0DA03Y";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"101174";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Suretex_Limited";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Trust, 53 mm, Case of 3000 Pieces [Suretex]";"Male_Condoms";"_UNKNOWN";"";"31/1 Moo 4, Tambon Khao Hua Kwai, Amphur Phunphin, Surathani, Thailand 84130";"Suretex_Limited";"";"Suretex Limited";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"100954XXA0DA01X";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100482";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Thai_Nippon_Rubber_Industry_Ltd_";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Fagaru Yellow, 53 mm, Case of 3000 Pieces [Thai Nippon]";"Male_Condoms";"_UNKNOWN";"";"Factory 1 - Laemchabang Industrial Estate, 49-49/1 Moo 5 Industrial Estate Free Zone 1, Sriracha, Chonbury, Thailand 20230";"Thai_Nippon_Rubber_Industry_Ltd_";"";"Thai Nippon Rubber Industry Ltd.";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1460";"100956XXA0DA0AG";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100900";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Thai_Nippon_Rubber_Industry_Ltd_";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Protector Plus Banane, 53 mm, Case of 3000 Pieces [Thai Nippon]";"Male_Condoms";"_UNKNOWN";"";"Factory 2 - Pinthong Industrial Estate, 789/139 Moo 1 Nonghkam, Sriracha, Chonbury, Thailand 20110";"Thai_Nippon_Rubber_Industry_Ltd_";"";"Thai Nippon Rubber Industry Ltd.";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1460";"100961XXA0DA03F";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"101176";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Thai_Nippon_Rubber_Industry_Ltd_";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Trust, 53 mm, Case of 3000 Pieces [Thai Nippon]";"Male_Condoms";"_UNKNOWN";"";"Factory 2 - Pinthong Industrial Estate, 789/139 Moo 1 Nonghkam, Sriracha, Chonbury, Thailand 20110";"Thai_Nippon_Rubber_Industry_Ltd_";"";"Thai Nippon Rubber Industry Ltd.";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1460";"100954XXA0DA0AH";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100345";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Suretex_Limited";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Asodagi, 53 mm, w/ Wallet and Dispenser, 3000 Pieces [Suretex]";"Male_Condoms";"_UNKNOWN";"";"31/1 Moo 4, Tambon Khao Hua Kwai, Amphur Phunphin, Surathani, Thailand 84130";"Suretex_Limited";"";"Suretex Limited";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"104028XXA0DA01X";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100623";"GHSC_PSM,Innolatex_Sdn__Bhd_,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"MY";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, No Logo, 53 mm, Case of 3000 Pieces [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"Lot 594, Persiaran Raja Lumu, Pandamaran Industrial Estate, Port Klang, Selangor, Darul Ehsan, Malaysia 42000";"Innolatex_Sdn__Bhd_";"";"Innolatex Sdn. Bhd.";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"100008INNMYXX006";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100902";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Thai_Nippon_Rubber_Industry_Ltd_";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Protector Plus Banane, 53 mm, Case of 3000 Pieces [Thai Nippon]";"Male_Condoms";"_UNKNOWN";"";"Factory 1 - Laemchabang Industrial Estate, 49-49/1 Moo 5 Industrial Estate Free Zone 1, Sriracha, Chonbury, Thailand 20230";"Thai_Nippon_Rubber_Industry_Ltd_";"";"Thai Nippon Rubber Industry Ltd.";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1460";"100961XXA0DA0AG";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"101039";"GHSC_PSM,Innolatex_Sdn__Bhd_,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"MY";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Prudence Plus, 53 mm, Case of 3000 Pieces [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"Lot 594, Persiaran Raja Lumu, Pandamaran Industrial Estate, Port Klang, Selangor, Darul Ehsan, Malaysia 42000";"Innolatex_Sdn__Bhd_";"";"Innolatex Sdn. Bhd.";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"100951XXA0DA01Q";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"101178";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Thai_Nippon_Rubber_Industry_Ltd_";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Trust, 53 mm, Case of 3000 Pieces [Thai Nippon]";"Male_Condoms";"_UNKNOWN";"";"Factory 2 - Pinthong Industrial Estate, 789/139 Moo 1 Nonghkam, Sriracha, Chonbury, Thailand 20110";"Thai_Nippon_Rubber_Industry_Ltd_";"";"Thai Nippon Rubber Industry Ltd.";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"100954XXA0DA03F";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100487";"GHSC_PSM,Karex_Industries_SDN_BHD,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"MY";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Feeling Plus Original, 53 mm, Case of 4320 Pieces [Karex]";"Male_Condoms";"_UNKNOWN";"";"PTD 7906 + 7907, Taman Pontian Jaya, Bt 34 Jalan Johor, 82000 Pontian, Johor, Malaysia";"Karex_Industries_SDN_BHD";"";"Karex Industries SDN BHD";"";"";"";"";"4320";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"103411XXA0H91AS";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100625";"GHSC_PSM,Innolatex_Sdn__Bhd_,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"MY";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, No Logo, 53 mm, Case of 3000 Pieces [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"Lot 594, Persiaran Raja Lumu, Pandamaran Industrial Estate, Port Klang, Selangor, Darul Ehsan, Malaysia 42000";"Innolatex_Sdn__Bhd_";"";"Innolatex Sdn. Bhd.";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1460";"100128XXA0DA19N";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100764";"GHSC_PSM,Innolatex_Sdn__Bhd_,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"MY";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Pante Original, 53 mm, Case of 3000 Pieces [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"Lot 594, Persiaran Raja Lumu, Pandamaran Industrial Estate, Port Klang, Selangor, Darul Ehsan, Malaysia 42000";"Innolatex_Sdn__Bhd_";"";"Innolatex Sdn. Bhd.";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1460";"101013XXA0DA19N";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"101180";"GHSC_PSM,Innolatex_Sdn__Bhd_,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"MY";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Ultimate Blue, 53 mm, Case of 3000 Pieces [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"Lot 594, Persiaran Raja Lumu, Pandamaran Industrial Estate, Port Klang, Selangor, Darul Ehsan, Malaysia 42000";"Innolatex_Sdn__Bhd_";"";"Innolatex Sdn. Bhd.";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1460";"102276XXA0DA01Q";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100349";"GHSC_PSM,Karex_Industries_SDN_BHD,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"MY";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Be Safe, 53 mm, Case of 3000 Pieces [Karex]";"Male_Condoms";"_UNKNOWN";"";"PTD 7906 + 7907, Taman Pontian Jaya, Bt 34 Jalan Johor, 82000 Pontian, Johor, Malaysia";"Karex_Industries_SDN_BHD";"";"Karex Industries SDN BHD";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"103094XXA0DA03Y";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100627";"GHSC_PSM,Karex_Industries_SDN_BHD,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"MY";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, No Logo, 53 mm, Case of 3000 Pieces [Karex]";"Male_Condoms";"_UNKNOWN";"";"PTD 7906 + 7907, Taman Pontian Jaya, Bt 34 Jalan Johor, 82000 Pontian, Johor, Malaysia";"Karex_Industries_SDN_BHD";"";"Karex Industries SDN BHD";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"100128XXA0DA1AS";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100766";"GHSC_PSM,Karex_Industries_SDN_BHD,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"MY";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Pante Original, 53 mm, Case of 3000 Pieces [Karex]";"Male_Condoms";"_UNKNOWN";"";"PTD 7906 + 7907, Taman Pontian Jaya, Bt 34 Jalan Johor, 82000 Pontian, Johor, Malaysia";"Karex_Industries_SDN_BHD";"";"Karex Industries SDN BHD";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"101013XXA0DA03Y";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"101043";"GHSC_PSM,Karex_Industries_SDN_BHD,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"MY";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Prudence Plus, 53 mm, Case of 3000 Pieces [Karex]";"Male_Condoms";"_UNKNOWN";"";"PTD 7906 + 7907, Taman Pontian Jaya, Bt 34 Jalan Johor, 82000 Pontian, Johor, Malaysia";"Karex_Industries_SDN_BHD";"";"Karex Industries SDN BHD";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"100951XXA0DA1AS";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"101183";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Thai_Nippon_Rubber_Industry_Ltd_";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Ultimate Blue, 53 mm, Case of 3000 Pieces [Thai Nippon]";"Male_Condoms";"_UNKNOWN";"";"Factory 2 - Pinthong Industrial Estate, 789/139 Moo 1 Nonghkam, Sriracha, Chonbury, Thailand 20110";"Thai_Nippon_Rubber_Industry_Ltd_";"";"Thai Nippon Rubber Industry Ltd.";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1460";"102276XXA0DA0AH";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100351";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Qingdao_Double_Butterfly_Group_Ltd";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"CN";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Be Safe, 53 mm, Case of 3000 Pieces [Qingdao]";"Male_Condoms";"_UNKNOWN";"";"No. 103 Taidong 1st Road, Qingdao, China";"Qingdao_Double_Butterfly_Group_Ltd";"";"Qingdao Double Butterfly Group Ltd";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1460";"103094XXA0DA02O";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100508";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Thai_Nippon_Rubber_Industry_Ltd_";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Generic Red Strawberry, 53 mm, Case of 3000 Pieces [Thai Nippon]";"Male_Condoms";"_UNKNOWN";"";"Factory 2 - Pinthong Industrial Estate, 789/139 Moo 1 Nonghkam, Sriracha, Chonbury, Thailand 20110";"Thai_Nippon_Rubber_Industry_Ltd_";"";"Thai Nippon Rubber Industry Ltd.";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1460";"100940XXA0DA0AH";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
